ID,Language_ID,Primary_Text,Morphemes,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comments,Text_ID,Part_of_Speech,wPOS,Other_Translation
4,lez,Фена зун аяларихъ галаз экъвена,фе -на	зун	аял -ар -и -хъ	галаз	экъве -на,фин -на	зун	аял -ар -ди -хъ	галаз	экъвен -на,go AOC	1sg.abs	child PL OBL POESS	with	walk AOR,"I went for a walk with children,",en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,v v:TAM1	pers	n n:(PLURAL) n:(OBLIQUEstem) n:(CASE)	subordconn	v v:TAM1,Vnf pro n post Vf,~~~
5,lez,Каспидин къерехара гулятна ...,каспи -ди -н	къерех -ар -а	гулят -на	...,каспи -ди -н	къерех -ар -е	гулятин -на	...,Caspia OBL GEN	~~~ PL INESS	walk AOR	...,We walked along the Caspian seaside,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,n n:(OBLIQUEstem) n:(CASE)	adv n:(PLURAL) n:(OBLIQUEstem)	v v:TAM1	punct,nprop n Vf punct,~~~
6,lez,"... ахпадаказ хтана обед авуна ,","...	ахпадаказ	хта -на	обед	аву -на	,","...	ахпадаказ	хтун -на	обед	авун -на	,","...	then	return AOC	dinner	make,.do AOR	,",then we returned and had lunch,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,punct	adv	Vf v:TAM1	n	v v:TAM1	punct,punct adv Vnf n Vf punct,~~~
7,lez,"ахпа фена чун паркиниз Дербентдин ,","ахпа	фе -на	чун	парк -и -н -из	Дербент -ди -н	,","ахпа	фин -на	чун	парк -ди -н -з	Дербентда -ди -н	,","After	go AOR	1pl.abs	park ERG GEN DAT	Derbent.in OBL GEN	,","then we went to Derbent park,",en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,adv	v v:TAM1	pro	n n:(OBLIQUEstem) n:(CASE) n:(CASE)	n n:(OBLIQUEstem) n:(CASE)	punct,adv Vf pro n nprop punct,~~~
8,lez,"ахпадиказ Дербентдин паркинай хтана мадни истрагьетна ,","ахпадиказ	Дербент -ди -н	парк -и -н -ай	хта -на	мад -ни	истрагьет -на	,","ахпадиказ	Дербентда -ди -н	парк -ди -н -ай	хтун -на	мад -ни	истрагьетин -на	,","then	Derbent.in OBL GEN	park ERG GEN AOP	return AOR	more FOC	have.are.rest AOR	,","then we returned from Derbent park and had a rest,",en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,adv	n n:(OBLIQUEstem) n:(CASE)	n n:(OBLIQUEstem) n:(CASE) v:TAM1	Vf v:TAM1	adj Attachestoanycategory	v v:TAM1	punct,adv nprop n Vnf adv Vf punct,~~~
9,lez,"ахпа няни хьана , ксана йифиз ана .","ахпа	няни	хьа -на	,	кса -на	йиф -и -з	ана	.","ахпа	няни	хьун -на	,	ксун -на	йиф -ди -з	ана	.","After	evening	be AOC	,	sleep AOR	night OBL DAT	there	.",then night fell and I slept that night there.,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,adv	n	v v:TAM1	punct	v v:TAM1	n n:(OBLIQUEstem) n:(CASE)	adv	punct,adv n v punct v n dem punct,~~~
10,lez,"Ахпа пака къуз , пака юкъуз , лагьана за ,","ахпа	пака	къуз	,	пака	юкъ -у -з	,	лагьа -на	за	,","ахпа	пака	югъ	,	пака	юкъ -ди -з	,	лугьун -на	за	,","then	tomorrow	~~~	,	tomorrow	~~~ OBL DAT	,	say AOR	1sg.ERG	,",The next day I said,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,adv	adv	n	punct	adv	n n:(OBLIQUEstem) n:(CASE)	punct	v v:TAM1	pers	punct,adv adv n punct adv n punct Vf pro punct,~~~
11,lez,"хтана кӀанда хуьруьз ,","хта -на	кӀан -да	хуьр -уь -з	,","хтун -на	кӀан -да	хуьр -ди -з	,","return AOR	want FUT	village OBL DAT	,",I need to return to the village.,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,Vf v:TAM1	v v:TAM1	n n:(OBLIQUEstem) n:(CASE)	punct,Vnf Vnf n punct,~~~
12,lez,"хуьруьз хкерла къачуна за автокассадилай билетар ,","хуьр -уь -з	хкер -ла	къачу -на	за	автокасса -ди -л -ай	билет -ар	,","хуьре -ди -з	хтун -ла	къачун -на	за	автокасса -ди -л -ай	билет -ар	,","village.in OBL DAT	return TEMP	take AOR	1sg.ERG	~~~ OBL SUPER EL	ticket PL	,",I bought tickets on my way to the village,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,n n:(OBLIQUEstem) n:(CASE)	msd v:(TAM2)	v v:TAM1	pers	n n:(OBLIQUEstem) n:(CASE) n:(CASE2)	n n:(PLURAL)	punct,n prt Vf pro n n punct,~~~
13,lez,билетар къачуна хтана чун Самурдин къерехдиз,билет -ар	къачу -на	хта -на	чун	Самур -ди -н	къерех -ди -з,билет -ар	къачун -на	хтун -на	чун	Самур -ди -н	къерех -ди -з,"ticket PL	take AOC	return AOR	1pl.abs	""Samur"" OBL GEN	~~~ OBL DAT",we bought tickets and come to Samur side,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,n n:(PLURAL)	v v:TAM1	Vf v:TAM1	pro	nprop n:(OBLIQUEstem) n:(CASE)	adv n:(OBLIQUEstem) n:(CASE),n Vnf Vf pro nprop n,~~~
14,lez,Анай таможня алай Россиядин,анай	таможня	ала -й	Россия -ди -н,анай	таможня	ала -й	Россия -ди -н,there.from	custom.office	is.there PTP	Russia OBL GEN,There was Russian custom office.,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,dem	n	v v:(TAM2)	nprop n:(OBLIQUEstem) n:(CASE),dem n ptcp n,~~~
15,lez,"Гьанал проверка авуна документар ,","гьан -а -л	проверка	аву -на	документ -ар	,","гьан -ди -л	проверка	авун -на	документ -ар	,","that OBL SPSS	checking	make,.do AOR	document PL	,",They checked our documents there,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,dem n:(OBLIQUEstem) n:(CASE)	n	v v:TAM1	n n:(PLURAL)	punct,dem n v n punct,~~~
16,lez,"Паспортар , мицибур ...","паспорт -ар	,	мицибур	...","паспорт -ар	,	мицибур	...","pasport PL	,	others	...",pasports and other documents...,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,n n:(PLURAL)	punct	n	punct,n punct pro punct,~~~
17,lez,Ахпа автобус ахъай хъувуна и жи патай Азербайджан патаз,ахпа	автобус	ахъа -й	хъуву -на	и	жи	патай	Азербайджан	патаз,ахпа	автобус	ахъайун -й	хъувун -на	и	жи	патай	Азербайджан	патаз,then	bus	open PST	~~~ AOR	this	our	side	Azerbaijan	side.to,Then they let the bus continue its way from our side to Azerbaijan,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,adv	n	n cop:(TAM)	v v:TAM1	dem	poss	n	n	n,adv n n v dem pro n nprop n,~~~
18,lez,"Азербайджан патани гьа саягъда ,","Азербайджан	пата -ни	гьа	саягъ -да	,","Азербайджан	пата -ни	гьа	саягъ -е	,","Azerbaijan	side.on FOC	that,.the.same	from.in INESS	,",And the same thing was on Azerbaijan side,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,n	n Attachestoanycategory	dem	adv n:(OBLIQUEstem)	punct,nprop n dem adv punct,~~~
19,lez,йухламиш хъувуна документар,йухламиш	хъуву -на	документ -ар,йухламишун	хъувун -на	документ -ар,checking	~~~ AOR	document PL,they checked the documents,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,v	v v:TAM1	n n:(PLURAL),Vnf Vf n,~~~
20,lez,элкъвена хтана чун мад,элкъве -на	хта -на	чун	мад,элкъвен -на	хтун -на	чун	мад,turns AOC	return AOR	1pl.abs	more,we returned,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,v v:TAM1	v v:TAM1	pro	adj,Vnf Vf pro adj,~~~
21,lez,хуьруьзди,хуьр -уь -з -ди,хуьр -ди -з -ди,village OBL DAT DIR,to the village,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,n n:(OBLIQUEstem) n:(CASE) n:(CASE2),n,~~~
22,lez,ахпа хтана зун пака юкъуз амукьна,ахпа	хта -на	зун	пака	юкъ -у -з	амукь -на,ахпа	хтун -на	зун	пака	юкъ -ди -з	амукьун -на,then	return AOC	1sg.abs	tomorrow	~~~ OBL DAT	remain AOR,I stood at the village the next day,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,adv	v v:TAM1	pers	adv	n n:(OBLIQUEstem) n:(CASE)	v v:TAM1,adv Vnf pro adv n Vf,~~~
23,lez,фена зун и Бакуда авай зу аялдин патав,фе -на	зун	и	Баку -да	ава -й	зу	аял -ди -н	патав,фин -на	зун	и	Баку -е	ава -й	зу	аял -ди -н	патав,go AOR	1sg.abs	this	Baku INESS	is PTP	my	child OBL GEN	to,"and then I went to visit my child, who lives in Baku",en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,v v:(TAM)	pers	dem	n n:(OBLIQUEstem)	v v:(TAM2)	pers	n n:(OBLIQUEstem) n:(CASE)	subordconn,Vf pro dem nprop ptcp pro n post,~~~
24,lez,Бакуда Хырдаланда ава .,баку -да	Хырдалан -да	ава	.,баку -е	Хырдалан -е	ава	.,Baku INESS	Khyrdalan INESS	cop	.,"he is in Khirdalan, Baku.",en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,n n:(OBLIQUEstem)	n n:(OBLIQUEstem)	v	punct,n nprop v punct,~~~
25,lez,"Хырдаланда йашамишзава , ана къвалахзава ада .","Хырдалан -да	йашамиш -зава	,	ана	къвалах -зава	ада	.","Хырдалан -е	йашамишун -зва	,	ана	къвалахун -зва	ада	.","Khyrdalan INESS	live IMPF	,	there	working IMPF	he	.",He lives and works in Khyrdalan.,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,n n:(OBLIQUEstem)	v v:TAM1	punct	adv	v v:TAM1	pro	punct,nprop v punct dem n pro punct,~~~
26,lez,"Адаз аялар ава ,","ада -з	аял -ар	ава	,","ада -з	аял -ар	ава	,","he DAT	child PL	cop	,",He has children,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,pro n:(CASE)	n n:(PLURAL)	v	punct,pro n v punct,~~~
27,lez,"Адаз са рушни , са гадани ава .","а -да -з	са	руш -ни	,	са	гада -ни	ава	.","а -ди -з	са	руш -ни	,	са	гада -ни	ава	.","that OBL DAT	one	girl FOC	,	one	boy FOC	cop	.",He has a daughter and a son,en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,dem n:(OBLIQUEstem) n:(CASE)	cardnum	n Attachestoanycategory	punct	cardnum	n Attachestoanycategory	v	punct,pro cardnum n punct cardnum n v punct,~~~
28.1,lez,"Гьадан патав фена , тамашна гьабурин везиятдиз , затӀна , элкъвена хтана зун ахпа хуьруьз .","гьа -да -н	патав	фе -на	,	тамаш -на	гьабур -и -н	везият -ди -з	,	затӀна	,	элкъве -на	хта -на	зун	ахпа	хуьр -уь -з	.","гьа -ди -н	патав	фе -на	,	тамаша -на	гьабур -ди -н	везият -ди -з	,	~~~	,	элкъвен -на	хта -на	зун	ахпа	хуьр -ди -з	.","that,.the.same OBL GEN	to	go AOC	,	look.IMP AOR	them OBL GEN	condition OBL DAT	,	~~~	,	turns AOR	return AOR	1sg.abs	then	village OBL DAT	.","I visit them, interested in their life condition and then returned home.",en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,dem n:(OBLIQUEstem) n:(CASE)	subordconn	v v:TAM1	punct	v v:TAM1	pro n:(OBLIQUEstem) n:(CASE)	n n:(OBLIQUEstem) n:(CASE)	punct	~~~	punct	v v:TAM1	v v:TAM1	pers	adv	n n:(OBLIQUEstem) n:(CASE)	punct,pro post v punct v pro n punct n punct v v pro adv n punct,~~~
28.2,lez,Хуьруьз хтана,хуьр -уь -з	хта -на,хуьр -ди -з	хтун -на,village OBL DAT	return AOR,"I visited him, came to see them, and returned to the village.",en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,n n:(OBLIQUEstem) n:(CASE)	Vf v:TAM1,n v,~~~
29,lez,"им зу стха я , Къейседдин ,","им	зу	стха	я	,	Къейседдин	,","им	зу	стха	я	,	Къейседдин	,","he	my	brother	~~~	,	Keyseddin	,","This is my brother, Keyseddin",en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,pro	pers	n	~~~	punct	n	punct,pro pro n v punct nprop punct,~~~
30,lez,"гьадан патав фена суьгьбетарна , затӀна","гьа -да -н	патав	фе -на	суьгьбетар -на	,	затӀ -на","гьа -ди -н	патав	фе -на	суьгьбетар -на	,	затӀ -на","that,.the.same OBL GEN	to	go AOC	talk AOC	,	thing AOR","I visited him, talked to him...",en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,dem n:(OBLIQUEstem) n:(CASE)	subordconn	v v:TAM1	v v:TAM1	punct	n v:TAM1,pro post v v punct v,~~~
31,lez,"ахпа хтана свободный , затӀдин , семьядиз","ахпа	хта -на	свободный	,	затӀ -ди -н	,	семья -ди -з","ахпа	хта -на	свободный	,	затӀ -ди -н	,	семья -ди -з","then	return AOR	free	,	thing OBL GEN	,	family OBL DAT","and then I returned, i'm free....",en,1st person true story,Nureddin's Wanderings / 19 Нуреддинан сиягьятар,adv	v v:TAM1	v	punct	n n:(OBLIQUEstem) n:(CASE)	punct	n n:(OBLIQUEstem) n:(CASE),adv v v punct n punct n,~~~
1.1,lez,Са эхтилат ийиз кӀанзава заз квез .,са	эхтилат	ийи -з	кӀан -зава	за -з	кве -з	.,са	эхтилат	ийи -з	кӀан -зва	за -з	квезни -з	.,one	story	make INF	want IMPF	1sg.ERG DAT	you.to DAT	.,"I'd like to tell a story to you, ",en,No comment,Ofelya scared by big bug / 20 Офелядиз пепедикай кичӀе хьана,cardnum	n	v v:TAM1	v v:TAM1	pers n:(CASE)	pro n:(CASE)	punct,cardnum n v Vf pro pro punct,~~~
1.2,lez,Садра захъ галаз са ихьтин са кар хьана .,садра	за -хъ	галаз	са	ихьтин	са	кар	хьа -на	.,садра	за -хъ	галаз	са	ихьтин	са	кар	хьун -на	.,once	1sg.ERG POESS	with	one	such	one	case	be AOR	.,Once such an incident happed to me.,en,No comment,Ofelya scared by big bug / 20 Офелядиз пепедикай кичӀе хьана,adv	pers n:(CASE)	subordconn	cardnum	adv	cardnum	n	v v:TAM1	punct,num pro post cardnum adv cardnum n Vnf punct,~~~
2.1,lez,"И Бакида шегьерда гьаваяр пара чими тир , зазни кӀан~хьана жуван дидедин патав , гьадан къвалав , Набрандиз хъифиз .","и	Баки -да	шегьер -да	гьава -яр	пара	чими	тир	,	за -з -ни	кӀан хьа -на	жув -а -н	диде -ди -н	патав	,	гьа -да -н	къвал -а -в	,	Набран -ди -з	хъифи -з	.","и	Бакуда -е	шегьер -е	гьава -ар	пара	чими	тир	,	за -з -ни	кӀан хьа -на	жув -ди -н	диде -ди -н	патав	,	гьа -ди -н	къвал -ди -в	,	Набрандиз -ди -з	хъифин -з	.","this	Baku.in INESS	city INESS	weather PL	very	warm	was	,	1sg.ERG DAT FOC	want happened AOR	us OBL GEN	mother OBL GEN	to	,	today OBL GEN	side OBL ADESS	,	Nabran.to OBL DAT	return INF	.","It was very hot in the city, in Baku... I wanted to go to my mother, to return to Nabran.",en,No comment,Ofelya scared by big bug / 20 Офелядиз пепедикай кичӀе хьана,dem	n n:(OBLIQUEstem)	n n:(OBLIQUEstem)	n n:(PLURAL)	adv	adj	v	punct	pers n:(CASE) Attachestoanycategory	v v v:TAM1	proform n:(OBLIQUEstem) n:(CASE)	n n:(OBLIQUEstem) n:(CASE)	subordconn	punct	adv n:(OBLIQUEstem) n:(CASE)	adv n:(OBLIQUEstem) n:(CASE)	punct	nprop n:(OBLIQUEstem) n:(CASE)	v v:TAM1	punct,dem n n n adv adj v punct pro v pro n post punct pro n punct nprop Vf punct,~~~
