ID,Language_ID,Primary_Text,Morphemes,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,Comment,Text_ID,Part_of_Speech,wPOS,Russian_Translation
60-35,dido1241,"Žan hemedurtow nełaz esnazaden yuqˤno, šeƛ’un nesä nesis šeƛ’un, gulun rečuƛ buqˤno, idu q’ˤidan ičin žedu bayaniqor ezun ičäsi zown.",,ža-n	hemedur-tow	neła-z	esyu-bi-de-n	y-uqˤi-n	šeƛ’u-n	nesi-a	nesi-s	šeƛ’u-n	gulu-n	reču-ƛ	b-uqˤi-n	idu	q’ˤida-n	iči-n	žedu	b-ay-ani-qor	ezu-n	iči-asi	zow-n,DEM1.SG-TOP	so-EMPH	DEM1.IISG.OBL-GEN2	sister-PL-APUD.ESS-TOP	II-hide-PFV.CVB	put.on-PFV.CVB	DEM1.ISG.OBL-ERG	DEM1.ISG.OBL-GEN1	put.on-PFV.CVB	horse-TOP	cattleshed-SUB.ESS	III-hide-PFV.CVB	home	down-TOP	sit-PFV.CVB	DEM1.IPL	I.PL-come-MSD-POSS.LAT	look-PFV.CVB	wait-RES.PRT	be.NPRS-PST.UNW,"He likewise hid her next to her sisters, put on his own clothes, hid the horse in the shed, sat down at home and waited for them to come.",stan1293,,60,pron-suf	adv-suf	pron-nsuf	n2-nsuf-nsuf-suf	pref-v-vsuf	v-vsuf	pron-nsuf	pron-nsuf	v-vsuf	n3-suf	n2-nsuf	pref-v-vsuf	adv	adv-suf	v-vsuf	pron	pref-v-deriv-nsuf	v-vsuf	v-vsuf	v-vsuf,,"Ее тоже спрятал со своими сестрами, переоделся в свою одежду, завел коня в хлев, сидел дома и ждал, когда они придут."
60-36,dido1241,"Bežet’ani esnabi baynosi, yisä yiziq esin, žedu łˤonon gulun dey zows, žedu łˤonon xanes kidbabin qalamzo ƛ’ˤuƛ’azan roɣno rok’ek’no di rowsƛin.",,b-eže-t’a-ni	esyu-bi	b-ay-nosi	yisi-a	yizi-q	esi-n	žedu	łˤono-n	gulu-n	di-s	zow-s	žedu	łˤono-n	xan-s	kid-bi-n	qala-z	ƛ’ˤu-ƛ’aza-n	r-oɣ-n	r-ok’ek’-n	di	r-ow-s-ƛin,I.PL-old-DISTR-DEF	brother-PL	I.PL-come-ANT.CVB	DEM2.ISG.OBL-ERG	DEM2.IPL.OBL-POSS.ESS	tell-PST.UNW	DEM1.IPL	three-TOP	horse-TOP	me-GEN1	be.NPRS-PST.WIT	DEM1.IPL	three-TOP	khan-GEN1	daughter-PL-TOP	fortress-GEN2	roof-SUPER.VERS.DIST-TOP	II.PL-take.away-PFV.CVB	II.PL-steal-PFV.CVB	me	II.PL-bring-PST.WIT-QUOT,"When the older brothers came home, he told them: ""These three horses are mine, and these three daughters of the king I stole from the roof of the fortress and brought them here.""",stan1293,,60,pref-adj-suf-suf	n1-nsuf	pref-v-vsuf	pron-nsuf	pron-nsuf	v-vsuf	pron	num-suf	n3-suf	pron-nsuf	v-vsuf	pron	num-suf	n1-nsuf	n2-nsuf-suf	n3-nsuf	n3-nsuf-suf	pref-v-vsuf	pref-v-vsuf	pron	pref-v-vsuf-suf,,"Когда пришли старшие братья, он им рассказал: «Все эти три коня были моими, и всех этих трех сестер с крыши крепости я похитил и привез»."
60-37,dido1241,"Žedu bužzi boqnoanu, mi iłeni łaciraqa xanes kidbabi rawnč’i, nediwt’a gulubi yołi nay deber riqixƛin.",,žedu	bužzi	b-oq-n-anu	mi	iłe-ni	łaciraq-a	xan-s	kid-bi	r-ow-č’i	nediw-t’a	gulu-bi	yołi	nay	mi-r	r-iqi-x-ƛin,DEM1.IPL	believe	I.PL-become-PFV.CVB-NEG	you	as-DEF	light.headed.person-ERG	khan-GEN1	daughter-PL	II.PL-bring-NEG.FUT	such-DISTR	horse-PL	however	from.where	you-LAT	IV-get-PRS-QUOT,"They didn't believe him: ""A light-headed person like you wouldn't bring the king's daughters, however, where did you get such horses from?""",stan1293,,60,pron	comp	pref-v-vsuf-vsuf	pron	conj-suf	n1-nsuf	n1-nsuf	n2-nsuf	pref-v-vsuf	pron-suf	n3-nsuf	adv	adv	pron-nsuf	pref-v-vsuf-suf,,"Но они не поверили: «Подобные тебе болтуны не привозят дочерей хана, и откуда у тебя такие кони?!»"
60-38,dido1241,"ƛa beza bik’anƛin yisä esnabi gulubi rukaranix bižin, xizyogon xanes kidbabi ruqˤno zawruni iduɣor bižin, ele žedu łˤonon kidbabi ent’o yołƛin.",,ƛa	b-ezu-a	b-ik’i-an-ƛin	yisi-a	esyu-bi	gulu-bi	r-ukar-ani-x	b-iži-n	xizyogon	xan-s	kid-bi	r-uqˤi-n	zow-ru-ni	idu-ɣor	b-iži-n	ele	žedu	łˤono-n	kid-bi	ent’o	yoł-ƛin,go.IMPR	I.PL-look-INF	I.PL-go-FUT.DEF-QUOT	DEM2.ISG.OBL-ERG	brother-PL	horse-PL	III.PL-show-MSD-AD.ESS	I.PL-lead-PFV.CVB	then	khan-GEN1	daughter-PL	II.PL-hide-PFV.CVB	be.NPRS-PST.PRT-DEF	home-IN.ALL	I.PL-lead-PST.UNW	here	DEM1.IIPL	three-TOP	daughter-PL	here	be-QUOT,"""Come, we'll go looking."", and he led his brothers to show them the horses, and then he led them to the room where he was hiding the king's daughters, ""So here are the three daughters.""",stan1293,,60,excl	pref-v-vsuf	pref-v-vsuf-suf	pron-nsuf	n1-nsuf	n3-nsuf	pref-v-deriv-nsuf	pref-v-vsuf	adv	n1-nsuf	n2-nsuf	pref-v-vsuf	v-vsuf-suf	adv-nsuf	pref-v-vsuf	adv	pron	num-suf	n2-nsuf	adv	v-suf,,"«Пойдемте, посмотрим», - он повел своих братьев показать коней, затем они пошли в комнату, где были спрятаны дочери хана: «Вот все эти девушки прячутся здесь»."
60-39,dido1241,"Ħayran boqno ƛexun bežet’ani esnabi, nay yedu deber gulubi riqäƛin esirno.",,ħayran	b-oq-n	ƛexu-n	b-eže-t’a-ni	esyu-bi	nay	yedu	mi-r	gulu-bi	r-iqi-a-ƛin	esir-n,be.astonished	I.PL-become-PFV.CVB	remain-PFV.CVB	I.PL-old-DISTR-DEF	brother-PL	from.where	DEM2.IISG	you-LAT	horse-PL	III.PL-get-PST.WIT.INT-QUOT	ask-PST.UNW,"The older brothers were astonished and asked: ""From where did you get these horses?""",stan1293,,60,comp	pref-v-vsuf	v-vsuf	pref-adj-suf-suf	n1-nsuf	adv	pron	pron-nsuf	n3-nsuf	pref-v-vsuf-suf	v-vsuf,,Старшие братья были удивлены и спросили: «Откуда ты достал этих коней?»
60-40,dido1241,"Yisä kinaw šebinon esin, q’ˤunan esnazar gulubi sayɣat rodin.",,yisi-a	kinaw	šebinon	esi-n	q’ˤuna-n	esyu-bi-r	gulu-bi	sayɣat	r-odi-n,DEM2.ISG.OBL-ERG	entire	something	tell-PST.UNW	two.OBL-TOP	brother-PL-LAT	horse-PL	present	III.PL-do-PST.UNW,He told everything and gave his two brothers horses as a present.,stan1293,,60,pron-nsuf	adj	pron	v-vsuf	num-suf	n1-nsuf-nsuf	n3-nsuf	comp	pref-v-vsuf,,"Он рассказал о том, что произошло, и обоим братьям подарил коней."
60-41,dido1241,"Eženi esiwr yeženi xanes kidno teƛno, oƛozonirgon yoƛosin teƛno, c’udani gulun, yeɣenigon kidno nesä nesir xecin.",,eže-ni	esiw-r	y-eže-ni	xan-s	kid-n	teƛ-n	oƛƛo-zo-ni-r-gon	y-oƛƛo-si-n	teƛ-n	c’uda-ni	gulu-n	y-eɣe-ni-gon	kid-n	nesi-a	nesi-r	xeci-n,old-DEF	brother-LAT	II-old-DEF	khan-GEN1	daughter-TOP	give-PFV.CVB	middle-ATTR.OBL-DEF-LAT-CNTR	II-middle-ATTR-TOP	give-PFV.CVB	red-DEF	horse-and	II-young-DEF-CNTR	daughter-and	DEM1.ISG.OBL-ERG	DEM1.ISG.OBL-LAT	leave-PST.UNW,"To the older brother he gave the older daughter of the king, to the middle he gave the middle, and the red horse and the youngest daughter he left for himself.",stan1293,,60,adj-suf	n1-nsuf	pref-adj-suf	n1-nsuf	n2-suf	v-vsuf	adv-suf-suf-nsuf-suf	pref-adv-suf-suf	v-vsuf	adj-suf	n3-suf	pref-adj-suf-suf	n2-suf	pron-nsuf	pron-nsuf	v-vsuf,,"Старшему брату отдал старшую дочь хана, среднему отдал среднюю дочь, а красного коня и младшую дочь оставил себе."
60-42,dido1241,"C’aq’ maʕdinay, ozäy ozuri boɣxanusi yiłe šebin zown ža.",,c’aq’	maʕdinay	ozuri-ay	ozuri	b-oɣ-xanusi	y-iłe	šebin	zow-n	ža,very	lovely	eye-IN.ABL	eye	III-take.away-NEG.PRS.PRT	II-as	thing	be.NPRS-PST.UNW	DEM1.SG,She was very lovely and one couldn't take one's eye off of hers.,stan1293,,60,adv	adj	n4-nsuf	n3	pref-v-vsuf	pref-conj	n4	v-vsuf	pron,,"Она была настолько красивой, что невозможно было свести с нее газ."
60-43,dido1241,"Radiru rigłin riynč’ey, bežet’ani esnaza daʕba bodin, hič’č’a bercinaw kid deber šida yiča yayxƛin.",,r-odi-ru	r-ig-łin	r-iy-č’ey	b-eže-t’a-ni	esyu-bi-a	daʕba	b-odi-n	hič’č’a	bercinaw	kid	mi-r	šida	y-iči-a	y-ay-x-ƛin,IV-do-PST.PRT	IV-good-CNC.CVB	IV-know-NEG.PST.CVB	I.PL-old-DISTR-DEF	brother-PL-ERG	dispute	III-do-PFV.CVB	the.most	beautiful	girl	you-LAT	why	II-be-INF	II-must-PRS-QUOT,"The other brothers didn't know what good he had done, and began to argue: ""Why must the most beautiful girl be for you?""",stan1293,,60,pref-v-vsuf	pref-adj-vsuf	pref-v-vsuf	pref-adj-suf-suf	n1-nsuf-nsuf	n3	pref-v-vsuf	adv	adj	n2	pron-nsuf	pron	pref-v-vsuf	pref-v-vsuf-suf,,"Старшие братья не оценили сделанного им добра и начали спорить, почему, мол, самая красивая девушка должна принадлежать младшему брату."
60-44,dido1241,Q’ˤanon bežet’ani esnabi yisir rek’ bodanixƛin urɣizi boqno.,,q’ˤano-n	b-eže-t’a-ni	esyu-bi	yisi-r	rek’	b-odi-ani-x-ƛin	urɣizi	b-oq-n,two-TOP	I.PL-old-DISTR-DEF	brother-PL	DEM2.ISG.OBL-LAT	trick	III-do-MSD-AD.ESS-QUOT	thinking	I.PL-become-PST.UNW,The two older brothers thought about playing a trick on him.,stan1293,,60,num-suf	pref-adj-suf-suf	n1-nsuf	pron-nsuf	n3	pref-v-deriv-nsuf-suf	comp	pref-v-vsuf,,Оба старших брата замыслили устроить ему западню.
60-45,dido1241,"Neširu yeda kecäsi yałzay, ac-madał adäza tełxor gondun yič’in, ƛ’irirgon bixno rayrno, yukayxanuzo ħalał yuqˤek’no ža.",,neširu	yeda	kec-asi	yoł-zay	ac-mada-ł	adäza	teł-xor	gondu-n	y-ič’i-n	ƛ’iri-r-gon	bix-n	r-ayr-n	y-ukad-xanuzo	ħal-ł	y-uqˤek’-n	ža,at.night	DEM2.ISG	sleep-RES.PRT	be-SIM.CVB	door-CONT.ESS	before	inside-AD.LAT	big.hole-TOP	II-dig-PFV.CVB	above-LAT-CNTR	hay-TOP	IV-bring-PFV.CVB	II-see-NEG.PRS.PRT.OBL	trouble-CONT.ESS	II-shut-PST.UNW	DEM1.SG,"At night, while he was sleeping, they dug a hole in front of the door, brought hay above it and shut it, so it could hardly be seen.",stan1293,,60,adv	pron	v-vsuf	v-vsuf	n4-nsuf	post	post-nsuf	n2-suf	pref-v-vsuf	adv-nsuf-suf	n4-suf	pref-v-vsuf	pref-v-vsuf	n3-nsuf	pref-v-vsuf	pron,,"Вечером, когда он спал, выкопали глубокую яму перед входом, закрыли сверху травой так, чтобы ее не было видно."
60-46,dido1241,"Sasaqosi maħor oqƛ’oräy, eɣeni esiw gondaɣor ʕoƛ’un.",,sasaqosi	maħor	oq-ƛ’oräy	eɣe-ni	esiw	gondu-aɣor	ˤoƛ’u-n,in.the.morning	outside	become-SIM.CVB	young-DEF	brother	big.hole-IN.VERS	fall-PST.UNW,"In the morning when he went outside, the young brother fell into the hole.",stan1293,,60,adv	adv	v-vsuf	adj-suf	n1	n2-nsuf	v-vsuf,,"Когда утром младший брат хотел выйти на улицу, он упал в яму."
60-47,dido1241,"Soder iziłinč’ey hemedur yeda yałzay, aki riłe moči nesir elo besun.",,soder	izi-ł-č’ey	hemedur	yeda	yoł-zay	aki	r-iłe	moči	nesi-r	elo	b-esu-n,upward	get-POT-NEG.PST.CVB	so	DEM2.ISG	be-SIM.CVB	window	IV-as	place	DEM1.ISG.OBL-LAT	there	III-find-PST.UNW,"While he wasn't able to get upwards like this, he found a place there that looked like a window.",stan1293,,60,adv	v-vsuf-vsuf	adv	pron	v-vsuf	n4	pref-conj	n3	pron-nsuf	adv	pref-v-vsuf,,"Он не смог подняться наверх, но нашел там место вроде окна."
60-48,dido1241,"Akäza maħor yeda oqxoƛin zawru, wˤałzoni dunyalƛ’aɣor ʕoƛ’un ik’in, egi-et’un sida ʕaƛoz raʕalłix yałruni q’orolaz ɣˤutkoz ƛ’ˤuƛ’o č’aq’ˤin.",,aki-aza	maħor	yeda	oq-x-ƛin	zow-ru	wˤał-zo-ni	dunyal-ƛ’aɣor	ˤoƛ’u-n	ik’i-n	egi-et’u-n	sida	ʕaƛ-z	raʕalłi-x	yoł-ru-ni	q’orol-z	ɣˤutku-z	ƛ’ˤu-ƛ’	č’aq’ˤi-n,window-IN.VERS.DIST	outside	DEM2.ISG	become-IPFV.CVB-QUOT	be.NPRS-PST.PRT	downward-ATTR.OBL-DEF	world-SUPER.VERS	fall-PFV.CVB	go-PFV.CVB	stretch.out-PFV.CVB	one.OBL	village-GEN2	suburb-AD.ESS	be-PST.PRT-DEF	widow-GEN2	house-GEN2	roof-SUPER.ESS	fall.down-PST.UNW,"When he was about to get through the window, he fell down onto the world below and fell onto the roof of a widow's house which was at the suburb of a village.",stan1293,,60,n4-nsuf	adv	pron	v-vsuf-suf	v-vsuf	adv-suf-suf	n3-nsuf	v-vsuf	v-vsuf	v-vsuf	num	n3-nsuf	n4-nsuf	v-vsuf-suf	n2-nsuf	n4-nsuf	n3-nsuf	v-vsuf,,"Когда он хотел выйти через окно, опустился на нижний свет и со всей силы упал там на крышу дома вдовы, который стоял на краю села."
60-49,dido1241,"ƛ’ˤuƛ’ay łinaƛa haraƛ’ bizirsiƛin, q’orola kid yegirno, šebi elo roqnoƛin yezu-yoƛ’ˤanix.",,ƛ’ˤu-ƛ’ay	łina-ƛa	haraƛ’	b-izir-s-ƛin	q’orol-a	kid	y-egir-n	šebi	elo	r-oq-n-ƛin	y-ezu~oƛ’ˤu-ani-x,roof-SUPER.ABL	what.OBL-INDEF	noise	III-lift-PST.WIT-QUOT	widow-ERG	daughter	II-send-PFV.CVB	what	there	IV-happen-PST.UNW-QUOT	II-examine-MSD-AD.ESS,"Because something produced a noise from the roof, the widow sent her daughter to check out what was happening there.",stan1293,,60,n3-nsuf	pron-nsuf	n3	pref-v-vsuf-suf	n2-nsuf	n2	pref-v-vsuf	pron	adv	pref-v-vsuf-suf	pref-v-deriv-nsuf,,"Услышав с крыши какой-то шум, вдова отправила свою дочь посмотреть, что там случилось."
60-50,dido1241,"Kidbä eƛin, t’o sis aq’iw ʕoloqanaw uži yoł, eluz ʕaƛaysin anu žaƛin.",,kid-a	eƛi-n	t’o	sis	aq’iw	ʕoloqanaw	uži	yoł	elu-z	ʕaƛ-ay-si-n	anu	ža-ƛin,girl-ERG	say-PST.UNW	there	one	strange	young	boy	be	we(I).OBL-GEN2	village-IN.ABL-ATTR-TOP	be.NEG	DEM1.SG-QUOT,"The girl said: ""There is a strange young boy and he is not someone from our village.""",stan1293,,60,n2-nsuf	v-vsuf	adv	num	adj	adj	n1	v	pron-nsuf	n3-nsuf-suf-suf	v	pron-suf,,"Девушка сказала: «Тут какой-то незнакомый человек, он и не из нашего села»."
60-51,dido1241,"Kidbä goƛ’in ža ƛirbałix ik’inč’izaƛ’, yoƛixno nełaz eniya goƛ’in ižin ža iduɣor.",,kid-a	goƛ’i-n	ža	ƛirbałi-x	ik’i-č’i-zaƛ’	y-oƛix-n	neła-z	eni-a	goƛ’i-n	iži-n	ža	idu-ɣor,girl-ERG	invite-PFV.CVB	DEM1.SG	hospitality-AD.ESS	go-NEG.FUT.CVB-CSL.CVB	II-appear-PFV.CVB	DEM1.IISG.OBL-GEN2	mother-ERG	invite-PFV.CVB	lead-PFV.CVB	DEM1.SG	home-IN.ALL,"Because he didn't go in as a guest when the girl invited hem, her mother appeared and invited him and lead him into the house.",stan1293,,60,n2-nsuf	v-vsuf	pron	n4-nsuf	v-vsuf-vsuf	pref-v-vsuf	pron-nsuf	n2-nsuf	v-vsuf	v-vsuf	pron	adv-nsuf,,"Он не пошел в дом по приглашению девушки, поэтому появилась ее мать, она его позвала и повела в дом."
60-52,dido1241,"Suƛƛi teł iduɣor aqruntow yisä yiłaq ħaƛanix łi esirnosi, lamusno yoqno eƛin, deber idu ħaƛanix łi anu, t’o kikƛ’o aždaħ baq’ˤułäsi yoł, ɣudes nełar yac’anix q’ˤimaku teƛinč’inäy, neła yiła ʕaƛor łi regirxosi anu.",,suƛƛi	teł	idu-ɣor	oq-run-tow	yisi-a	yiła-q	ħaƛu-ani-x	łi	esir-nosi	lamus-n	y-oq-n	eƛi-n	mi-r	idu	ħaƛu-ani-x	łi	anu	t’o	kik-ƛ’	aždaħ	b-aq’ˤuł-asi	yoł	ɣudes	neła-r	y-ac’-ani-x	q’ˤimaku	teƛ-č’i-näy	neła-a	yiła	ʕaƛ-r	łi	r-egir-xosi	anu,immediately	inside	home-IN.ALL	become-IMM.ANT.CVB-EMPH	DEM2.ISG.OBL-ERG	DEM2.IISG.OBL-POSS.ESS	drink-MSD-AD.ESS	water	ask-ANT.CVB	conscience-TOP	II-become-PFV.CVB	say-PST.UNW	you-LAT	home	drink-MSD-AD.ESS	water	be.NEG	here	spring-SUPER.ESS	dragon	III-sit-RES.PRT	be	daily	DEM1.IISG.OBL-LAT	II-eat-MSD-AD.ESS	grown.up	give-NEG.FUT.CVB-CND.CVB	DEM1.IISG.OBL-ERG	DEM2.IISG.OBL	village-LAT	water	IV-let-PRS.PRT	be.NEG,"Immediately after coming into the house, he asked her for water to drink, and .......... she said: ""You can't drink water here at home, there is a dragon sitting on the spring, and every day if someone doesn't give him a grown-up to eat, he won't let water to the village.""",stan1293,,60,adv	adv	adv-nsuf	v-vsuf-suf	pron-nsuf	pron-nsuf	v-deriv-nsuf	n4	v-vsuf	n3-suf	pref-v-vsuf	v-vsuf	pron-nsuf	adv	v-deriv-nsuf	n4	v	adv	n3-nsuf	n3	pref-v-vsuf	v	adv	pron-nsuf	pref-v-deriv-nsuf	adj	v-vsuf-vsuf	pron-nsuf	pron	n3-nsuf	n4	pref-v-vsuf	v,,"Как только зашел в дом, он попросил у нее воды, она, смутившись, сказала: «В доме воды нет: здесь источник перекрыл дракон, если ежедневно не дадим ему девушку на съедение, то он не даст воду для этого села»."
60-53,dido1241,"Sis q’ut’u neƛčey däqor, di ħal biyrančey neła aždaħesƛin eƛin, uži kikxar łi ric’a ik’in.",,sis	q’ut’u	neƛ-čey	di-qor	di	ħal	b-iyr-an-čey	neła	aždaħ-s-ƛin	eƛi-n	uži	kik-xar	łi	r-ic’-a	ik’i-n,one	earthen.jug	give-INTS	me-POSS.LAT	me	condition	III-find.out-FUT.CVB-INTS	DEM1.IISG.OBL	dragon-GEN1-QUOT	say-PST.UNW	boy	spring-AD.VERS	water	IV-fill-INF	go-PST.UNW,"""Please give me a jug, I will find out the dragon's condition."", the boy [said and] went to the spring to fill it with water.",stan1293,,60,num	n3	v-vsuf	pron-nsuf	pron	n3	pref-v-vsuf-vsuf	pron	n3-nsuf-suf	v-vsuf	n1	n3-nsuf	n4	pref-v-vsuf	v-vsuf,,"«Дай-ка мне один кувшин, я проверю этого дракона», - с такими словами юноша пошел на источник набрать воды."
60-54,dido1241,ƛ’iri ayäsi ƛirba oqzaƛ’ aždaħa p’estow anusi kikxay łäs q’ut’u bic’a begirno.,,ƛ’iri	ay-asi	ƛirba	oq-zaƛ’	aždaħ-a	p’es-tow	anu-si	kik-xay	łi-s	q’ut’u	b-ic’-a	b-egir-n,above	come-RES.PRT	guest	become-CSL.CVB	dragon-ERG	voice-EMPH	be.NEG-ATTR	spring-AD.ABL	water-GEN1	earthen.jug	III-fill-INF	III-let-PST.UNW,"Because it was a guest who was coming, the dragon let him fill his jug with water from the spring without saying anything.",stan1293,,60,adv	v-vsuf	n1	v-vsuf	n3-nsuf	n3-suf	v-suf	n3-nsuf	n4-nsuf	n3	pref-v-vsuf	pref-v-vsuf,,"Видя, что пришел только что прибывший гость, дракон без слов разрешил ему набрать кувшин воды."
60-55,dido1241,"Hunix dandir c’axru ahlimo esirzaƛ’, žedur teƛxo užä łäs bic’äsi q’ut’u łiyrno.",,huni-x	dandir	c’ox-ru	ahli	esir-zaƛ’	žedu-r	teƛ-x	uži-a	łi-s	b-ic’-asi	q’ut’u	łiyr-n,way-AD.ESS	towards	meet-PST.PRT	people	ask-CSL.CVB	DEM1.IPL-LAT	give-IPFV.CVB	boy-ERG	water-GEN1	III-fill-RES.PRT	earthen.jug	finish-PST.UNW,"Because on the way, people whom he met on the way, asked him, the boy was giving them [water] and the jug filled with water was finished.",stan1293,,60,n4-nsuf	adv	v-vsuf	n3	v-vsuf	pron-nsuf	v-vsuf	n1-nsuf	n4-nsuf	pref-v-vsuf	n3	v-vsuf,,"Люди, встретившиеся на обратном пути, просили у него воды, и, наливая им, юноша опустошил целый кувшин воды."
60-56,dido1241,K’ox äƛirugon uži kikxor łi ric’a ik’in.,,k’ox	äƛiru-gon	uži	kik-xor	łi	r-ic’-a	ik’i-n,twice	ORD-CNTR	boy	spring-AD.LAT	water	IV-fill-INF	go-PST.UNW,A second time the boy went to the spring to fill it with water.,stan1293,,60,adv	num-suf	n1	n3-nsuf	n4	pref-v-vsuf	v-vsuf,,Повторно пошел юноша на источник за водой.
60-57,dido1241,"Łäs q’ut’un bic’no xizor utin nexƛ’oräy, xizaz aždaħä qˤaƛin, t’ok’ow näxno mi łi ric’a, nagaħ nexnäy, mi di č’aguyawtow axaɣor igin kura yołƛin.",,łi-s	q’ut’u-n	b-ic’-n	xizor	uti-n	nex-ƛ’oräy	xizaz	aždaħ-a	qˤaƛi-n	t’ok’ow	nex-n	mi	łi	r-ic’-a	nagaħ	nex-näy	mi	di	č’aguyaw-tow	ax-aɣor	igi-n	kur-a	yoł-ƛin,water-GEN1	earthen.jug-TOP	III-fill-PFV.CVB	back	return-PFV.CVB	come-SIM.CVB	from.behind	dragon-ERG	shout-PST.UNW	anymore	come-PROHIB	you	water	IV-fill-INF	suppose	come-CND.CVB	you	me	living-EMPH	belly-IN.VERS	swallow-PFV.CVB	throw-INF	be-QUOT,"He filled the jug with water and while he was coming back, the dragon shouted from behind: ""Don't you come to fill [it with] water anymore! If you come, I am going to throw you into my belly and swallow you alive!""",stan1293,,60,n4-nsuf	n3-suf	pref-v-vsuf	adv	v-vsuf	v-vsuf	adv	n3-nsuf	v-vsuf	adv	v-vsuf	pron	n4	pref-v-vsuf	adv	v-vsuf	pron	pron	adj-suf	n4-nsuf	v-vsuf	v-vsuf	v-suf,,"Когда пошел обратно, наполнив кувшин, дракон крикнул вслед: «Больше не приходи за водой, если придешь, я тебя живьем проглочу»."
60-58,dido1241,Łox äƛirugon mač’an risno ik’in ža kikxaɣor q’ut’u bic’a.,,łox	äƛiru-gon	mač’a-n	r-is-n	ik’i-n	ža	kik-xaɣor	q’ut’u	b-ic’-a,thrice	ORD-CNTR	dagger-TOP	IV-take-PFV.CVB	go-PST.UNW	DEM1.SG	spring-AD.VERS	earthen.jug	III-fill-INF,The third time he took a dagger and went to the spring to fill the jug with water.,stan1293,,60,adv	num-suf	n4-suf	pref-v-vsuf	v-vsuf	pron	n3-nsuf	n3	pref-v-vsuf,,"В третий раз он пошел на источник, чтобы наполнить кувшин, с кинжалом."
60-59,dido1241,Kikxor ayruntow aždaħä ža č’aguyawtow axaɣor igin kurno.,,kik-xor	ay-run-tow	aždaħ-a	ža	č’aguyaw-tow	ax-aɣor	igi-n	kur-n,spring-AD.LAT	come-IMM.ANT.CVB-EMPH	dragon-ERG	DEM1.SG	living-EMPH	belly-IN.VERS	swallow-PFV.CVB	throw-PST.UNW,"And immediately when he came to to the spring, the dragon swallowed him alive.",stan1293,,60,n3-nsuf	v-vsuf-suf	n3-nsuf	pron	adj-suf	n4-nsuf	v-vsuf	v-vsuf,,"Как подошел он к источнику, дракон проглотил его живьем."
60-60,dido1241,"Yisägon roɣno mač’an tełäza aždaħno t’it’i-beč’no, axaza egin maħorno oqno nełas q’ˤim ret’urno kurno.",,yisi-a-gon	r-oɣ-n	mač’a-n	teł-aza	aždaħ-n	t’it’i~eč’-n	ax-aza	egi-n	maħor-n	oq-n	neła-s	q’ˤim	r-et’ur-n	kur-n,DEM2.ISG.OBL-ERG-CNTR	IV-take.away-PFV.CVB	dagger-TOP	inside-IN.VERS.DIST	dragon-TOP	cut.into.pieces-PFV.CVB	belly-IN.VERS.DIST	break.apart-PFV.CVB	outside-TOP	become-PFV.CVB	DEM1.IISG.OBL-GEN1	head	IV-hack-PFV.CVB	throw-PST.UNW,"He took out his dagger and cut the dragon into pieces from inside, broke him apart from out of the belly, got outside and chopped off its head.",stan1293,,60,pron-nsuf-suf	pref-v-vsuf	n4-suf	adv-nsuf	n3-suf	v-vsuf	n4-nsuf	v-vsuf	adv-suf	v-vsuf	pron-nsuf	n4	pref-v-vsuf	v-vsuf,,"А он вытащил кинжал, изнутри разрезал дракона, вышел из живота наружу и отрубил ему голову."
